title,views,log_views
Christie Spokesman To Testify Before BridgeGate Committee (WATCH LIVE),1113,3.0464951643347082
Voter Enthusiasm Lower Than Usual In 2014 -- Especially Among Democrats,1671,3.2229764498933915
Poll: McConnell Crushing Tea Party Foe Bevin,2457,3.390405156480081
Allen West: #BringBackOurGirls Is Just A Distraction From #Benghazi,2687,3.4292676664331685
Michael Sam Jerseys Outselling NFL's No. 1 Draft Pick,20958,4.32134983602129
Glenn Greenwald Doesn't Share Washington's Love Of Tim Russert,27193,4.434457122687698
Huckabee Wants To Impeach Judge Who Struck Down Ark. Gay Marriage Ban,12938,4.111867146804469
Ex-Clinton Press Secretary: I'd Bet Hillary Won't Run For President,14236,4.153387979331808
Chamber Prez: GOP Has No Chance In 2016 If It Blocks Immigration Reform,6872,3.8370831508231857
Ann Coulter's Hashtag Hijacking Of #BringBackOurGirls Backfires Big Time,1794132,6.25385439231047
Ex-Christie Aide's BridgeGate Documents Are Released (READ),15335,4.185683780318504
Bill O'Reilly's Ambush Reporter Traps Democratic Congressman In Elevator (VIDEO),5155,3.7122286696195355
Fewer Uninsured Are Going To The Hospital In States That Expanded Medicaid,10845,4.035229556350212
Washington Post Inserted An Error In Conservative Writer's Piece,20037,4.301832698184397
John Boehner: I'm 'Nudging' Jeb Bush To Run For President,2495,3.397070549959409
Trey Gowdy Names GOP Aide Turned Lobbyist As Director Of Benghazi Panel,8612,3.9351040211514494
GOP Pollster Predicts Republicans Will Shift Their Tone On Obamacare,26075,4.416224317098568
Report: Clay Aiken's Opponent In Still-Contested House Primary Dies,12622,4.101128175838757
ESPN Commentator: NFL Players Shouldn't Be Punished For Anti-Gay Tweets,12779,4.106496870138972
N.H. Town's Top Cop Is Not Sorry For Calling Obama The N-Word,32459,4.511335135910061
Donald Sterling: Magic Johnson 'Should Be Ashamed' Of Having 'AIDS' (VIDEO),9596,3.982090239295793
Report: Karl Rove Says Hillary Clinton Suffers Brain Damage,14767,4.169292274879936
Geithner Called Dinesh D'Souza A 'Dick' For Outing Of Dartmouth Gays (VIDEO),48163,4.682713530634892
Oil Man Asks Oklahoma To Raise Taxes On His Own Company,5492,3.7397305285647175
Benghazi Prompts CNBC Anchor To Go On Epic Rant Against GOP (VIDEO),54530,4.736635497686821
"Karl Rove: I Never Said Hillary Had Brain Damage, But We Need To Talk About Her Age",6641,3.822233480238844
"Louisiana Gives Up Quest To Stop Anti-Jindal, Pro-Obamacare Billboard",4184,3.621591675859218
Reid Won't Commit To Allowing Vote On Contentious Obama Pick Michael Boggs,1874,3.2727695865517594
"Ed Schultz Ignites Conservative Firestorm With Tweet About Gays, Nazis",23440,4.369957607346053
Limbaugh: It's 'Pathetic' For Liberal 'Phonies' To Tweet #BringBackOurGirls,4595,3.66228551572213
Sen. Graham Censured By Local GOP For Not Being Conservative Enough,2088,3.3197304943302246
Report: Obamacare Subsidies Could Be Wrong For More Than 1 Million,8388,3.923658421793306
Graham: 'No Reason' To Believe Hillary Has Health Problem,1528,3.184123354239671
David Plouffe: Hillary 'Much Stronger' Now Than 2008,1987,3.298197867109815
Jay Carney Mocks Karl Rove For Hillary 'Brain Injury' Comment,15153,4.180498623232012
Stewart Strikes Back At Limbaugh's Hashtag Hate: #F*@KYOURUSH (VIDEO),64622,4.810380394961764
CNBC Anchor: 'I Wasn't Praising The Dems' When I Went Off On GOP (VIDEO),5697,3.75564621945668
"'Drill, Baby, Drill': Maher Mocks Murdoch's Move Into 'Romance' Novels",7536,3.8771408897848207
GOPer Cotton's Internal Poll Shows Arkansas Senate Race In Dead Heat,6695,3.8257505813480277
Colbert Talks To Greenwald About 'This Snowden Fellow' (VIDEO),10348,4.014856420044506
Blogger Arrested For Sneaking Nursing Home To Photograph GOP Senator's Wife,29265,4.466348528450199
Rubio Expands On His Comment That Climate Change Isn't Real,16299,4.212160959753383
McDaniel Campaign Denies It Knew Details About Blogger Break-In Early,4461,3.6494322232416168
Clerk: Conyers Didn't Collect Enough Signatures To Qualify For Dem Primary,10226,4.0097057883905185
Investigators Trace Gun Used By Marathon Bombing Suspect To Maine,8986,3.9535664142570064
Magic Johnson Responds To Sterling: He's Just Trying To Save His Team,5092,3.706888394981618
Report: Issa Opposed Creation Of New Benghazi Committee,9761,3.989494312772709
"Stewart Rips 'Hypocritical' Harry Reid For Blasting Kochs, Backing Adelson (VIDEO)",5767,3.7609499514108973
"In Surprise Move, Tea Party Leader Lobbies For Immigration Reform",2859,3.456214155357989
Missouri's Anti-Obamacare Law Temporarily Blocked By Federal Judge,7903,3.897791981939225
Lindsey Graham Primary Challenger Raffles Off AR-15,491,2.6910814921229687
Tony Perkins Leaves Door Open To Running For Vitter's Senate Seat,1095,3.0394141191761372
Rand Paul Clarifies Voter ID Comments: There's 'Nothing Wrong With It',4459,3.6492374723496073
Liberal Columnist Insists Again That Chris Stevens Wasn't Murdered In Benghazi,35485,4.5500448095649055
Winning Tea Party Candidate Avoids Bashing Establishment GOPers,779,2.8915374576725643
NY Times Reviewer Who Panned Ailes Bio Has Decades-Long Friendship With Fox News Editor,4908,3.6909045540549665
Fox Guest: Hillary Could End Health Speculation By Releasing Her Records (VIDEO),11635,4.065766387622749
Christie Rips BridgeGate Hearings For Uncovering 'Absolutely Nothing New',2059,3.3136563466180315
"Colbert On #BringBackOurGirls: Finally, A Hashtag That Isn't About Firing Me (VIDEO)",2162,3.3348556896172914
New York GOP Chair Ed Cox Accused Of Voter Fraud,7686,3.88570038012833
Chuck Todd: Questioning Hillary's Age May Complicate GOP's Reagan Worship,4809,3.6820547770738075
Reid Calls Out New York Times On Senate Floor For Firing Jill Abramson,3754,3.5744942682853273
"Bill Clinton: GOPers Said Hillary's Concussion Was 'Staged,' Now They Say She Has 'Brain Injury?'",14142,4.150510832907967
Bundy Not Suing Feds Yet Despite Case With 'Makings Of Greatness',6280,3.797959643737196
Christie Predicts BridgeGate Will Have Zero Effect On His Political Future,3816,3.5816083660320577
Jill Abramson Suddenly Replaced As NYT Executive Editor,9649,3.9844823064022625
"Um, No, Commencement Protests Aren't Unique To The Millennial Generation",10231,4.009918084665902
Photos: NYT Newsroom As Editor Change Is Announced,26300,4.419955748489758
The New York Times Has Already Axed Abramson From Its Masthead,9343,3.97048634884765
Fox Host: Erickson A 'Jerk' For Calling Wendy Davis An 'Abortion Barbie',12615,4.1008872548535935
"Rep. Cole: Sorry, Tea Party Groups Don't Have A Shot At OK Senate Seat",966,2.9849771264154934
NYT Publisher Says Compensation Not A Factor In Firing Abramson,1231,3.090258052931316
Limbaugh: Hillary's 'Only And Greatest Achievement' Is 'Being Female' (AUDIO),4315,3.6349808000512285
Toilet Tanks And Cereal Boxes: Gun Co. Offers 'Dirty' Tips For Hiding Your Handgun,25003,4.397992120883196
Fox Host: Rove 'Laughing Himself To Sleep' Over Hillary Health Claims (AUDIO),9629,3.983581186705791
WATCH LIVE: Fired New York Times Editor Delivers Commencement Address,953,2.979092900638326
Congressman: Coulter Is 'Despicable' For Mocking #BringBackOurGirls,22875,4.359361102738486
Arkansas High Court Won't Stay Gay Marriage Ruling,4802,3.6814221557210085
Nancy Pelosi: Karl Rove 'Brain Injury' Attack Makes Hillary Stronger,2793,3.446070935701005
Former Alabama KKK Leader Gets Prison Time For Cross Burning,4898,3.6900187807886953
WATCH LIVE: Obama Speaks At 9/11 Museum Dedication,397,2.598790506763115
"Rubio Slams Liberals' 'Hypocrisy' On Abortion, Climate Change",7685,3.885643871835764
Colbert Is So Over Climate Change: 'F*ck It' (VIDEO),5673,3.753812783564702
"Morning TV Host Loses It Over Michael Sam Kiss, Storms Off Set (VIDEO)",35986,4.556133575620083
Rove Now Says Hillary's 'Traumatic Brain Episode' Is 'Minor' Issue,1468,3.166726055580052
D'Souza Fails To Get Campaign Finance Fraud Case Dismissed,8528,3.930847191682497
Erick Erickson Doesn't Understand The Anger Over The Coca-Cola Ad,28040,4.447778009294621
PHOTOS: Obama Surprises U.S. Troops In Afghanistan,8149,3.911104317804036
Coulter: Michelle Obama's Next Hashtag Should Be 'I'm Married To An Idiot',36436,4.5615306934030695
Biographer Insists Reagan Left Office 'As Sharp As The Day He Went In' (VIDEO),2238,3.3498600821923312
Reid Pushes Constitutional Amendment To Limit Money In Politics,2476,3.39375064034808
Report: NYT Did Pay Jill Abramson $84K Less Than Male Predecessor,13142,4.118661462854496
Bill Maher Wants To See A 'Granny Ticket' With Hillary And Warren (VIDEO),4826,3.683587317572767
Oregon Gay Marriage Ban Struck Down By Federal Judge,4984,3.697578033651113
Florida Lawmaker: Common Core Officials Will Turn Kids Gay (VIDEO),17613,4.245833335097326
Crowley Grills Lawmakers On VA Scandal: Is It A 'Failure Of Oversight?' (VIDEO),11396,4.056752440567439
Donald Sterling's Lawyer Vows To 'Fight To THe Bloody End',1337,3.1261314072619846
Florida Officer's Key Ring Causes AR-15 To Accidentally Discharge,1800,3.255272505103306
South Carolina Man Dies After Friend Allegedly Misses Bulletproof Vest,39032,4.59142080510421
Christie Almost Got Played Out To 'Bridge Over Troubled Water' At 9/11 Museum Ceremony,3717,3.570192561095726
NYT Public Editor: Abramson Probably Wasn't Fired For Being 'Pushy',6735,3.8283376000590046
Poll: McConnell Has The Worst Net Favorability Of All Four Congressional Leaders,1585,3.2000292665537704
Man Accidentally Shoots Himself In Leg In Phoenix Wal-Mart,6870,3.8369567370595505
Ingraham Rips Tea Party Boss For Supporting Immigration Reform,3017,3.4795753101749884
Democrats Target GOPer Perdue With Georgia Primary Just A Few Days Away,4029,3.6051972673883776
Bill Kristol Mocks The 'Liberal Elite' For Concern With The 'Persecution' Of Jill Abramson (VIDEO),2817,3.4497868469857735
CNN Fires News Editor Who It Says Plagiarized At Least 50 Stories,16564,4.21916522183034
Ex-Christie Aide: I Told Guv About BridgeGate Plans Despite What He Told Press,85259,4.930740234515326
TV Host Explains Why She Stormed Off Set Over Michael Sam's Kiss (VIDEO),56326,4.750708910837532
Report: Ex-Boyfriend Of Oregon GOP Candidate Accused Her Of Stalking,7942,3.8999298827278643
Larry Sabato's Crystal Ball Moves Arkansas Senate Race To Tossup,9765,3.989672247623873
Report: Videos Showed Bergdahl's Rapidly Deteriorating Health,6365,3.803798407989674
Cantor Hits Back At Ingraham: Taliban Comment 'Cheapens The Debate',17181,4.235048437832992
Homophobic Primary Ad Attacks GOPer's Support For LGBT Youth Group,4256,3.6290016192869916
Snowden Gets Personal: Gov't 'Exploits' 9/11 To Justify Spying (VIDEO),6501,3.8129801660394804
State Department Bolstering Security At US Embassy In Iraq,1758,3.245018870737753
Texas 6-Year-Old Dies After She Was Accidentally Shot In The Face,7200,3.8573324964312685
Tens Of Millions Somehow Fail To Turn Out For 'Operation American Spring',105728,5.024190016968251
"Reports: Sterling Threatens To Sue NBA, Refuse To Pay Fines",3033,3.4818724103106633
TV Host Grossed Out By Michael Sam Kiss Gets Star Treatment On Fox (VIDEO),16729,4.22346998116192
NYT Demands New Yorker Correct Its Story About Abramson's Pay,3674,3.5651391519697895
Obama Judicial Nominee Vowed To Oppose Gay Boy Scout Leaders,6443,3.8090881313463463
Rep. Cotton Tries To Link Sen. Mark Pryor To 'Radical' Elizabeth Warren,4370,3.640481436970422
Idaho Guv Candidate Not Amused By Video Of Chaotic Debate,19764,4.295874845217379
Glenn Greenwald's Website Loses A National Security Blogger,21517,4.332781719862915
NYT Fired Abramson Right After Asking Her To 'Sign On For Some More Years',10411,4.017492446477275
Issa Compares Benghazi Probes To Watergate Investigation,8880,3.948412965778601
Report: Tea Party Campaign Knew Details About Nursing Home Break-In,26383,4.421324177463862
McDaniel Campaign Contradicts Itself On Blogger Break-In,7034,3.847202363980924
Report: Top GOP Donors Courting Jeb Bush For 2016,3806,3.5804687839510017
McDaniel Campaign Finally Gives Its Definitive Story On Blogger Break-In,26188,4.418102332249959
NYT Publisher Expands On Reasoning Behind Jill Abramson Dismissal,9492,3.9773577295453015
Juan Williams Tears Into Karl Rove For Defending Claims About Hillary's Health (VIDEO),19466,4.28927671903936
Romney Calls On N.H. Cop To Resign After 'Vile' Racial Slur About Obama,18920,4.276921132065774
Op-Ed Sparks FEC Fight Over Dark Money After Supreme Court Ruling,1394,3.144262773761991
Erick Erickson Says Journalists Have 'Erections' For Obama In Wild 4:30 AM Blog Post,12604,4.100508394501962
Feinstein: Benghazi Committee A 'Hunting Mission For A Lynch Mob' (VIDEO),3889,3.58983794314746
Congressional Candidate Claims Most Mass Shooters Are Democrats,13049,4.115577231128523
Cochran Campaign Releases McDaniel Aide's Voicemail Of Blogger Arrest,9419,3.9740047968974146
McDaniel Spokesman Slams Cochran Campaign For Releasing Voicemail,14081,4.14863349848935
"Indiana Boy, 4, Accidentally Killed After Finding Loaded Gun In Home",1734,3.2390490931401916
"RNC Chair Doubts Hillary Will Run in 2016, But Says 'Health And Age Is Fair Game' (VIDEO)",1814,3.2586372827240764
John Kerry To Yale Grads: You're 'Donald Sterling's Worst Nightmare',2611,3.4168068718229443
McDaniel Cancels Editorial Meeting With Paper That Broke Nursing Home Break-In Story,2418,3.383456296524753
NRA Thinks #BringBackOurGirls Hashtag Isn't 2nd Amendment-y Enough,20214,4.305652261364764
Jill Abramson Says Anita Hill Reached Out To Offer Encouragement,1933,3.286231854028553
Billionaire Home Depot Founder Is Not Really Sorry For Nazi Comparison,23582,4.372580635030913
GOP Pollster Finds Sen. Shaheen Crushing Scott Brown In Matchup,25564,4.4076288088765185
Connecticut Teen Asked Biden To Prom So He Sent Her A Corsage,11557,4.06284511327705
Erick Erickson's Rebuttal To Matt Yglesias Simply Proves He Really Dislikes Matt Yglesias,16885,4.22750106497143
Retiring House Intelligence Chair Won't Rule Out 2016 Run,1355,3.1319392952104246
Report: Maryland Plans To Start From Scratch With Obamacare Exchange,2385,3.3774883833761327
Glenn Beck Blasts Media 'Rat Bastards' Who Report 'Fairy Tale' Obamacare Numbers,13078,4.1165413330267455
Pollsters Expect A GOP 'Midterm Wave' This Year,3521,3.5466660250701842
Report: Stephen Colbert Top Choice To Replace David Letterman,24356,4.386605965382485
Jeb Bush Says He Will Decide On 2016 By The End Of The Year,2010,3.303196057420489
"Jeb Bush: Illegal Immigration Not Always A 'Felony,' Sometimes An 'Act Of Love'",11168,4.047975405279086
Consistently Wrong Bill Kristol Still Making 2016 Predictions (VIDEO),4246,3.62797998982998
Speier Pushes For Lawmaker Sexual Harassment Training,2323,3.3660492098002353
Pat Robertson Asks God To 'Deliver Us' From Obama,11039,4.0429297333431595
David Petraeus Congratulates Stephen Colbert On 'Late Show' Gig,4146,3.617629297757842
Wall Streeters Explain Why They Couldn't Be Fair Jurors At Occupy Trial,4594,3.662190990859007
"Cuomo: Conservatives, Even Sean Hannity, Should Stay In New York",578,2.761927838420529
Canadian Health Care Expert Schools A Republican U.S. Senator,59364,4.773523156411806
Even Iowa Republicans Are Pretty Lukewarm About Another Santorum Run,733,2.8651039746411278
N.H. Police Commissioner Who Called Obama The N-Word Resigns,14912,4.173535895009906
McConnell: Tea Party Group Is 'Rogue Political Operation',2394,3.379124146070392
GOP Group Hits Landrieu For Something She Didn't Do,2299,3.361538971269279
Liz Cheney: 'Serious Health Issues' In Family Prompted Decision To End Senate Bid,16268,4.21133416373255
Ex-Gov. Haley Barbour Shrugs Off 'Lady Mayor' From New Jersey (VIDEO),10920,4.038222638368718
Judiciary Chair: Feinstein CIA Speech The Most Important In 40 Years,743,2.8709888137605755
Boehner: Put Economic And Political Pressure To Get Russia Out Of Ukraine,4351,3.638589083292717
Lawmakers Urge Strong Stance Against Putin,1582,3.1992064791616577
Van Hollen: Senate Should Pressure Boehner On Unemployment Insurance,804,2.905256048748451
"Dropped Gun Discharges, Shoots Two People Through Ceiling",803,2.904715545278681
John Lewis Comes Out Against Obama Nominee Michael Boggs,1925,3.2844307338445193
Ann Coulter Weighs In On Rand Paul's Lewinsky Talk,5231,3.718584720027436
Arizona Republicans Want Feds To Get Permission From County Sheriffs To Enforce Laws,19398,4.2877569549952
Corbett Becomes First GOP Guv To Avert Congressional Food Stamp Cuts,2257,3.353531559077762
LaPierre Warns Of Vast Media-Political Conspiracy Out To Get NRA,4710,3.673020907128896
Open Carry Advocate Arrested On Suspicion Of Gun Threat,19660,4.293583513496117
Former Clinton Aide Announces Run For Waxman's Seat,1682,3.2258259914618934
D.C. Official Fired One Day After Criticizing Obamacare 'Fix',5306,3.7247672456463103
Larry Kudlow To End Show On CNBC,7809,3.892595422828898
"Man Finds Gun Near Trash Can, Immediately Shoots Himself In The Abdomen",11493,4.0604334067027406
Dem Rep. Rush Holt To Retire,1188,3.074816440645175
Ex-Rep. Rivera's 'Gal Pal' Finally Busted By FBI In Nicaragua,7668,3.884682104206025
Poll: GOP Reclaims Lead On Congressional Generic Ballot,4397,3.643156465619706
Dems' Senate Campaign Arm Beats GOP's Fundraising In January,287,2.4578818967339924
Georgia Tea Partier Disses Primary Opponent As A 'Boehner-Republican',3453,3.5381965783494542
Dinesh D’Souza Deletes Tweet Calling Obama 'Grown-Up Trayvon',24022,4.380609162634112
Report: NSA Tracked Porn-Watching Activity To Discredit Muslim 'Radicalizers',2973,3.473194909204938
DC Health Insurers Won't Extend Canceled Individual Plans,450,2.6532125137753435
Trump Says His Hair Is The 'Real Deal',4641,3.66661156841903
Head Of New Hampshire GOP To Testify Before BridgeGate Committee (WATCH LIVE),2078,3.3176455432211585
Ted Cruz Won't Commit To Supporting McConnell For GOP Leader,4164,3.6195107208384987
Christie Supporter Tells Guv To Destroy Springsteen CDs: 'He's Not A Friend Of Yours',4189,3.6221103603612197
"Founding Trustee Blasts DeMint For 'Politicizing,' 'Trivializing' Heritage Foundation",11323,4.0539615073145
Lindsey Graham Will Forego Employer Contribution To Pay For Obamacare,3180,3.5024271199844326
Walker Aide Dismissed 'Crazy' Woman Who Starved In Mental Health Facility,35633,4.551852387846335
"47 Percent Of Americans — Yes, 47 —View Mitt Romney Favorably",1376,3.1386184338994925
"Rep. Stockman Comes Out Swinging, Hits Cornyn As 'Liberal'",1204,3.0806264869218056
"Pew: Approval Of Obama, Obamacare Back To Pre-Rollout Levels",15897,4.201315174233992
Piers Morgan's CNN Show Is Coming To An End,4222,3.6255182289716377
Navy Vet Charity Scammer Sentenced To 28 Years,502,2.7007037171450192
Jon Stewart Berates 'Homophobic And Dickish' Arizona Over Anti-Gay Bill (VIDEO),10438,4.018617292519441
NASA: Cooling System Fails On International Space Station,1658,3.2195845262142546
8 Cities Are Bidding To Host 2016 Republican National Convention,1272,3.104487111312395
Reid Backs Feinstein Amid Her Charges Of CIA Spying On Congress,1746,3.2420442393695508
Heritage Action Balks At Firing Of GOP Group Exec.,1216,3.084933574936716
Texas Attorney General: State Will Appeal Same-Sex Marriage Ruling,3192,3.5040628826786917
Men To Join House GOP Women's Group In 2014,479,2.680335513414563
Tea Party Group Attacks The Wrong Rep. King,8421,3.9253636673541017
Heritage Foundation Still Stands Firm In Support Of Arizona's Anti-Gay Bill,2897,3.461948495203762
Artur Davis Not Running For Rep. Wolf's Seat,585,2.7671558660821804
GOP Rep Warns That Sochi Olympics Could Become 'A Nightmare Like Benghazi',1409,3.1489109931093564
Vitter Can't Use Campaign Funds to Pay for Madam-Related Legal Fees,843,2.9258275746247424
NASA Has Discovered 715 New Planets Outside Our Solar System,930,2.9684829485539352
Al Franken Is Amazingly Direct In Fundraising Email,52210,4.717753693210716
McCain: Ask The People Of Ukraine If Mitt Romney Was Right About Russia,3626,3.5594277997594896
Dems Call Out GOPers Who Wanted Obama Impeachement,9746,3.9888264070452757
McCain Optimistic About Immigration Reform After Boehner's New Hire,1465,3.1658376246901283
Top Romney Adviser Sympathetic After Melissa Harris-Perry Apology,13043,4.115377494279117
Someone Put Porn On The Ohio Government Website,1857,3.2688119037397803
Sen. Cory Booker Fundraising Email Asks For $0,6769,3.8305245140972586
Steve King Compares Himself To 'Duck Dynasty' Star,930,2.9684829485539352
Senate Conservatives Fund Already Spent Nearly $1 Million To Unseat McConnell,1208,3.082066934285113
Here Comes Mitt Romney To Weigh-In On The Melissa Harris-Perry Controversy,9257,3.9664702637292844
NSA Doesn't Deny That It's Spying On Congress,6698,3.8259451432038483
Napolitano Opposes Clemency For Snowden (VIDEO),564,2.751279103983342
House Dems: Gerlach Becomes 12th GOPer To 'Jump Ship',16300,4.212187604403958
Maryland Might Want To Switch To HealthCare.gov,1931,3.285782273779395
Dinesh D'Souza In Court: 'I Deeply Regret My Conduct',13019,4.114577627000166
Bob Gates: Hillary Clinton Opposed Iraq Surge Due To Politics,3413,3.533136288278639
Limbaugh Thinks Christie's Bridge Scandal Is Obviously A Distraction From Robert Gates' Memoir,5579,3.746556361410369
Report: Former GOP Campaign Chair To Challenge Sen. Mark Warner,1067,3.0281644194244697
Former MI Gov. Granholm In Talks To Join Powerful Dem Super PAC,528,2.722633922533812
David Axelrod Says Christie Will Survive This,7392,3.8687619582120503
Man Shoots Self In Chin While Taking Off Pants,4153,3.6183619311098782
Gates: Obama Made 'Serious Mistake' In Drawing Red Line On Syria,1939,3.2875778090787056
"Gates Says Biden, Clinton Would Make Good Presidents",5067,3.704750904290671
Grayson Denies Shoving Wife: 'She Hit Me And I Retreated',5140,3.710963118995276
Fox News Cancels Contract With Scott Brown (For Real This Time),4385,3.6419695977020594
Rep. Bill Owens Announces Retirement,859,2.9339931638312424
Limbaugh Fantasizes About Another Scandal: Barack Cheating On Michelle Obama,62235,4.7940346938846545
GOP Rep: Preventing Abortions Creates Jobs,5263,3.7212333700172775
FEC Believes Karl Rove's Crossroads GPS Violated Campaign Finance Laws,1556,3.1920095926536702
Feinstein Defends Clinton Against 'Patently False' Benghazi Blame,3212,3.5067755366066433
Lindsey Graham Thinks Benghazi Will Doom Democrats In The Midterms (VIDEO),2428,3.38524868240322
Top Boehner Ally Rep. Cole Won't Run For Senate,272,2.4345689040341987
Cornyn: Obama 'Out Of Touch' For Sipping Martinis With Fellow Democrats,9781,3.9903832589062334
Rockefeller: Port Authority Gave 'Zero Evidence' Of Legitimate Traffic Study,3915,3.592731766393962
4-Year-Old Accidentally Shoots Cousin With Gun Found Under Bed,1466,3.166133970305109
Gates Laments Nearly All Moderates Have Quit Congress,442,2.645422269349092
NSA Critic Ron Wyden Commends 'Milestone' In Surveillance Reform,1173,3.0692980121155293
Sen. Booker Won't Attend Christie Inaugural Speech,1337,3.1261314072619846
Dem Sen. Mark Warner Trounces GOP Challenger In First Poll,1789,3.252610340567373
Ex-Guv Barbour: 'Lady Mayor' Comment 'Wasn't The Right Way To Go' (VIDEO),3398,3.5312233745330266
Poll Shows Most Republicans Think People Are Poor Because They Don't Work Hard Enough,33717,4.527848925934715
Poll: Charlie Crist Holds Slight Lead Over FL Gov. Scott,798,2.9020028913507296
Holder: U.S. Would 'Engage' Snowden's Lawyers But Clemency Goes 'Too Far',744,2.8715729355458786
Paul Ryan: 'We Have An Increasingly Lawless Presidency',10033,4.001430812246398
Palin Defends McCain After Censure By Arizona GOP,617,2.7902851640332416
Huckabee Doubles Down On Women Can't Control Libidos Comment,19158,4.282350168923089
Romney Says Putin 'Outperformed' Obama On Foreign Policy,7027,3.8467699535372186
Rep. Grimm's Pal Talking To Feds About Possible Plea Deal,4204,3.6236627073562047
Senate Democrats Hope Fear Of Tea Party Drives Supporters To The Polls,842,2.9253120914996495
4 Republicans Will Now Be Responding To Obama's State Of The Union Address,27402,4.437782261990645
Report: Rep. Grimm Threatens Journalist After SOTU,38108,4.581016156545554
South Dakota Lawmakers Fight To Take Guns To Work Just To Be Safe,1012,3.0051805125037805
Romney: Biggest Problem In 2012 Was 'Me And My Campaign',7944,3.900039235487325
Ex-Gov's Phony Excuse For Why He Didn't Vote For Obama: I Was In Prison!,1240,3.093421685162235
Grimm Apologizes To Reporter And The Two Plan To Grab Lunch,7185,3.8564267724702446
Giuliani Says 'Fifty-Fifty' Chance Christie Knew About Bridge Lane Closures,7296,3.86308482532036
Gohmert Defends Sarah Palin From 'Funny' SNL Sketch (VIDEO),11586,4.063933524163039
Hoboken Developer Fires Law Firm With Ties To Christie,6086,3.7843319480221482
Senate GOPer Accuses Obama Of 'Outrageous Lie' During Super Bowl Interview,21114,4.324570517218835
Ingraham: Sotomayor's Allegiance Is To Her 'Immigrant Family' Rather Than Constitution,15057,4.177738450401719
Conservatives Admit Tirade Over The Debt Limit Amounts To 'Theater',5375,3.730378468587643
CNN Poll: Americans Still Blame Bush For Struggling Economy,8635,3.9362623419034777
McConnell's Job Approval Rating Is Lower Than Obama's In Kentucky,13962,4.144947633670373
"Axelrod To Donors: Focus On Helping Democrats In 2014, Not Hillary In 2016",3645,3.5616975326539935
"After Bashing Obama's Unpopularity In KY, McConnell Is Less Popular",9208,3.9641653106217354
Nate Silver: GOP 'Slight Favorite' To Take Control Of Senate,17364,4.239649777166663
Billionaire Benefactor Is Tired Of Backing Losers In The GOP,10213,4.009153331907709
82-Year-Old Ex-Senator Explains The Difference Between 'Naked' And 'Nekkid',5428,3.7346398389876994
Court Rules Kansas Can Withhold Funding From Planned Parenthood During Lawsuit,812,2.9095560292411755
Donald Trump Of Course Gave The Max Amount Of Money To Ted Cruz,632,2.800717078282385
"DNC Chair: GOP 'Strangled' By Tea Party, 'Extremists'",12281,4.089233731365399
Stevens: Appropriate To Consider Successor When Retiring From SCOTUS,7244,3.8599784416420206
Michelle Nunn: 'Impossible' To Say If I'd Have Voted For Obamacare (VIDEO),3258,3.5129510799724906
Police Investigating Possible 'Conspiracy' In Nursing Home Break-In,6467,3.8107028609471167
McDaniel Campaign Offers Confusing Explanation For Canceled Editorial Meeting,3892,3.5901728315963144
"Hoyer On Benghazi Probe: No Half Measures, Dems All-In Or Boycott",4618,3.6644539285811577
Tea Party Group Tasked With Defeating McConnell Endorses Him After Primary Win,1522,3.182414652434554
Judge Expected To Rule Tuesday Whether To Toss Bob McDonnell's Case,4207,3.6239725120169965
GOPer Suggested Voting Should Be Limited To Property Owners (VIDEO),20839,4.318876874660981
Break-In Blogger's Wife: McDaniel Told Husband To Take Anti-Cochran Video Down,9660,3.9849771264154934
Police: Ex-Husband Also Accused GOP Candidate Of 'Ongoing Harassment',12636,4.101609617233112
Judge Rules Utah Must Recognize Marriage Licenses Issued To Gay Couples,3530,3.5477747053878224
Dinesh D'Souza Expected To Plead Guilty In Campaign Finance Case,9216,3.964542466079137
Ira Glass Couldn't Care Less Who Edits The New York Times,26563,4.4242771222724
"Palin: 'Hillary's Brain Is Off-Limits' To Dems, But My Son Wasn't",33507,4.525135545657717
Crowley Grills Susan Rice On Prisoner Swap: 'Did The US Negotiate With Terrorists?' (VIDEO),11471,4.059601279762754
Bergdahl's Mother Sends Message To Son In Emotional Press Conference (VIDEO),6512,3.813714391881145
Man Arrested After Allegedly Firing At Vacuum Cleaner Salesmen,1318,3.119915410257991
McConnell's Tea Party Challenger: Rand Paul's Support 'Less Than Convincing',822,2.9148718175400505
Stewart Gets Heated Over VA Scandal: 'Fix This F*cking Thing' (VIDEO),4328,3.636287252098513
Dinesh D'Souza Pleads Guilty In Campaign Finance Case,19635,4.293030905606437
CNN President: We Won't Be 'Shamed' Into Covering Benghazi,8484,3.9286006598445242
Parents Freak Out Over Tribute To Teen Moms In AZ High School Yearbook,3010,3.4785664955938436
Hannity: Death Penalty Could Be Carried Out With 'Hot Shot Of Heroin' (VIDEO),7797,3.891927534220675
Daughter Defends Official Who Called Obama The N-Word: He's Just 'Curmudgeonly',7633,3.882695262381597
Alaska Candidate Goes Bundy: 'Martyrdom Goes A Long Way Sometimes',4332,3.636688447953283
Jesse Jackson Jr. Has Written Not One But Two Books While In Prison,2277,3.3573630306151427
Pat Sajak Trolls: 'Global Warming Alarmists Are Unpatriotic Racists',25456,4.405790162302506
Tea Party Goes All In For Mississippi Senate Candidate,2882,3.4596939764779706
